Date,BTC-USD,ETH-USD,USDT-USD,BNB-USD,SOL-USD,XRP-USD,USDC-USD,DOGE-USD,ADA-USD,AVAX-USD,SHIB-USD,DOT-USD,BCH-USD,LINK-USD,TRX-USD,MATIC-USD,ICP-USD,UNI7083-USD,NEAR-USD,LTC-USD,LEO-USD,DAI-USD,STX4847-USD,FIL-USD,ATOM-USD,USD
2023-05-22,26851.27734375,1817.5347900390625,1.0002009868621826,309.2456359863281,19.54204559326172,0.4616009891033172,0.9999549984931946,0.0729980021715164,0.3679969906806946,14.680551528930664,9.000000318337698e-06,5.31261682510376,114.77024841308594,6.52993106842041,0.0781679973006248,0.8719720244407654,5.078907012939453,5.080048084259033,1.6118390560150146,90.94607543945312,3.5131239891052246,0.9997749924659728,0.6304799914360046,4.413597106933594,10.487075805664062,1
2023-05-23,27225.7265625,1854.380615234375,1.0001039505004885,313.5062255859375,20.043182373046875,0.4654299914836883,0.9999619722366332,0.0728640034794807,0.3704839944839477,14.711454391479492,9.000000318337698e-06,5.400730133056641,115.6506805419922,6.50832986831665,0.0784810036420822,0.8898800015449524,5.040981769561768,5.075413227081299,1.6442960500717163,91.63233184814452,3.5163369178771973,0.9997100234031676,0.6362959742546082,4.5196380615234375,10.524550437927246,1
2023-05-24,26334.818359375,1800.0999755859375,1.000038981437683,305.9327697753906,19.223663330078125,0.4536089897155761,1.0001360177993774,0.0707350000739097,0.3642340004444122,14.147786140441896,9.000000318337698e-06,5.260034084320068,112.18870544433594,6.327065944671631,0.0768980011343956,0.8740220069885254,4.826261043548584,4.979650020599365,1.5735969543457031,86.0003662109375,3.568411111831665,0.9996479749679564,0.5923929810523987,4.46658992767334,10.418463706970217,1
2023-05-25,26476.20703125,1805.9537353515625,1.0000460147857666,304.733642578125,19.260662078857425,0.4537340104579925,0.9999979734420776,0.0708749964833259,0.3584159910678863,14.095544815063477,9.000000318337698e-06,5.2444047927856445,111.94451904296876,6.279226779937744,0.0768129974603653,0.8900129795074463,4.8208489418029785,4.9493842124938965,1.563001036643982,86.60067749023438,3.567905902862549,0.9998090267181396,0.5832099914550781,4.416922092437744,10.488066673278809,1
2023-05-26,26719.291015625,1828.689697265625,1.0003440380096436,306.8863220214844,19.36695671081543,0.4691399931907654,0.9999340176582336,0.0709839984774589,0.3628840148448944,14.345760345458984,9.000000318337698e-06,5.24843692779541,113.27008819580078,6.352190971374512,0.0754889994859695,0.9116250276565552,4.831204891204834,4.97948694229126,1.5797369480133057,87.26806640625,3.5213680267333984,0.9998090267181396,0.6041280031204224,4.44149923324585,10.534507751464844,1
2023-05-27,26868.353515625,1831.1182861328125,1.0005040168762207,307.5917663574219,20.425233840942383,0.4722450077533722,1.000033974647522,0.072682999074459,0.3667739927768707,14.549345970153809,9.000000318337698e-06,5.337991237640381,113.9607162475586,6.440199851989746,0.0771889984607696,0.9209719896316528,4.914856910705566,5.044288158416748,1.635787010192871,88.65031433105469,3.506135940551758,1.0001510381698608,0.6077389717102051,4.484908103942871,10.546693801879885,1
2023-05-28,28085.646484375,1910.9141845703125,1.0001729726791382,314.2700500488281,20.7985782623291,0.4828889966011047,0.9999979734420776,0.0736130028963089,0.3829990029335022,14.935823440551758,9.000000318337698e-06,5.508674144744873,116.52263641357422,6.638851165771484,0.0774480029940605,0.9418879747390748,5.006111145019531,5.148615837097168,1.6681950092315674,91.57996368408205,3.533687114715576,1.0002939701080322,0.6307680010795593,4.6634907722473145,10.93750286102295,1
2023-05-29,27745.884765625,1893.078125,1.0002440214157104,311.80718994140625,20.586509704589844,0.4941509962081909,0.999862015247345,0.073184996843338,0.3791379928588867,14.484777450561523,9.000000318337698e-06,5.460805892944336,114.9809112548828,6.640285015106201,0.0761599987745285,0.9093999862670898,4.8777689933776855,5.109202861785889,1.6295959949493408,91.00045776367188,3.5555338859558105,0.99964702129364,0.6334260106086731,4.638344764709473,10.756916999816896,1
2023-05-30,27702.349609375,1901.026611328125,1.0001529455184937,311.6845092773437,21.25408363342285,0.5219380259513855,0.9998440146446228,0.0723609998822212,0.3779340088367462,14.4511137008667,9.000000318337698e-06,5.4438018798828125,114.1355972290039,6.613655090332031,0.0764020010828971,0.9014719724655152,4.835875034332275,5.136684894561768,1.6104990243911743,92.32611083984376,3.510703086853028,0.9993950128555298,0.6269099712371826,4.834123134613037,10.84036636352539,1
2023-05-31,27219.658203125,1874.1304931640625,1.0003340244293213,306.86669921875,20.82450294494629,0.5173860192298889,1.0001790523529053,0.0716599971055984,0.3744029998779297,14.119641304016112,9.000000318337698e-06,5.317827224731445,113.2657241821289,6.480094909667969,0.0752820000052452,0.8933200240135193,4.68143892288208,5.02158784866333,1.5660029649734497,90.53900909423828,3.491383075714112,0.9999459981918336,0.6003080010414124,4.690744876861572,10.464144706726074,1
2023-06-01,26819.97265625,1862.201416015625,1.0003340244293213,304.9532775878906,20.50221824645996,0.5073170065879822,1.000054955482483,0.071492001414299,0.3647240102291107,14.10698413848877,7.999999979801942e-06,5.210669994354248,113.36608123779295,6.346456050872803,0.0747729986906051,0.8885629773139954,4.668962001800537,4.988897800445557,1.5466790199279783,93.97233581542967,3.4995059967041016,0.9997000098228456,0.5975649952888489,4.69251823425293,10.327199935913086,1
